OrderID,WarehouseID,ProductID,ProductType,Category,Quantity,FinalPrice,ItemStatus,OrderStatus
691,5,34,Discounted,Beauty,3,49.1625,SUCCESS,SUCCESS
694,5,37,Discounted,Office,4,253.172,FAILED,PARTIAL
699,5,11,Taxable,Office,3,1033.85,FAILED,PARTIAL
701,5,11,Taxable,Office,2,1033.85,FAILED,FAILED
702,5,29,Taxable,Automotive,1,113.85,SUCCESS,SUCCESS
703,5,34,Discounted,Beauty,1,49.1625,SUCCESS,SUCCESS
705,5,29,Taxable,Automotive,1,113.85,SUCCESS,SUCCESS
706,5,25,Discounted,Electronics,2,643.08,FAILED,FAILED
708,5,38,Discounted,Garden,2,412.965,FAILED,FAILED
709,5,33,Discounted,Office,4,94.162,SUCCESS,SUCCESS
714,5,7,Taxable,Automotive,3,746.35,SUCCESS,SUCCESS
738,5,21,Discounted,Books,1,412.965,SUCCESS,SUCCESS
740,5,15,Discounted,Office,5,292.272,SUCCESS,SUCCESS
741,5,33,Discounted,Office,2,94.162,SUCCESS,PARTIAL
743,5,37,Discounted,Office,5,253.172,FAILED,FAILED
747,5,39,Discounted,Home,4,305.762,SUCCESS,SUCCESS
755,5,13,Taxable,Books,4,861.35,SUCCESS,PARTIAL
757,5,29,Taxable,Automotive,3,113.85,SUCCESS,SUCCESS
759,5,37,Discounted,Office,3,253.172,FAILED,FAILED
760,5,35,Standard,Perishables,5,69,SUCCESS,SUCCESS
761,5,31,Taxable,Sports,4,90.85,FAILED,FAILED
763,5,29,Taxable,Automotive,5,113.85,SUCCESS,SUCCESS
764,5,37,Discounted,Office,4,253.172,FAILED,FAILED
765,5,4,Taxable,Sports,5,1148.85,FAILED,FAILED
779,5,25,Discounted,Electronics,1,643.08,SUCCESS,SUCCESS
793,5,35,Standard,Perishables,3,69,SUCCESS,SUCCESS
795,5,5,Taxable,Home,1,1378.85,FAILED,FAILED
797,5,29,Taxable,Automotive,3,113.85,SUCCESS,SUCCESS
798,5,40,Taxable,Office,5,378.35,FAILED,PARTIAL
800,5,32,Discounted,Garden,3,64.4575,SUCCESS,PARTIAL
803,5,35,Standard,Perishables,4,69,SUCCESS,PARTIAL
805,5,4,Taxable,Sports,5,1148.85,FAILED,FAILED
812,5,25,Discounted,Electronics,4,643.08,FAILED,FAILED
814,5,24,Discounted,Garden,4,341.147,FAILED,FAILED
818,5,32,Discounted,Garden,4,64.4575,SUCCESS,SUCCESS
820,5,25,Discounted,Electronics,4,643.08,FAILED,FAILED
822,5,40,Taxable,Office,5,378.35,FAILED,FAILED
825,5,31,Taxable,Sports,4,90.85,FAILED,FAILED
827,5,39,Discounted,Home,3,305.762,SUCCESS,SUCCESS
828,5,28,Taxable,Beauty,4,125.35,SUCCESS,SUCCESS
829,5,26,Discounted,Sports,3,205.965,SUCCESS,PARTIAL
831,5,6,Taxable,Office,5,2643.85,FAILED,FAILED
833,5,37,Discounted,Office,2,253.172,FAILED,FAILED
834,5,37,Discounted,Office,4,253.172,FAILED,PARTIAL
840,5,6,Taxable,Office,2,2643.85,FAILED,FAILED
845,5,33,Discounted,Office,4,94.162,SUCCESS,SUCCESS
847,5,37,Discounted,Office,3,253.172,FAILED,PARTIAL
862,5,29,Taxable,Automotive,3,113.85,SUCCESS,SUCCESS
864,5,30,Taxable,Garden,1,205.85,FAILED,FAILED
865,5,37,Discounted,Office,1,253.172,FAILED,PARTIAL
870,5,35,Standard,Perishables,5,69,SUCCESS,SUCCESS
871,5,29,Taxable,Automotive,4,113.85,SUCCESS,SUCCESS
873,5,36,Discounted,Garden,1,79.948,FAILED,FAILED
874,5,36,Discounted,Garden,3,79.948,FAILED,PARTIAL
876,5,12,Taxable,Electronics,1,1608.85,SUCCESS,PARTIAL
898,5,39,Discounted,Home,3,305.762,FAILED,PARTIAL
902,5,39,Discounted,Home,2,305.762,FAILED,FAILED
903,5,23,Discounted,Garden,3,237.015,SUCCESS,PARTIAL
906,5,31,Taxable,Sports,2,90.85,FAILED,FAILED
908,5,13,Taxable,Books,4,861.35,SUCCESS,SUCCESS
909,5,9,Taxable,Office,2,228.85,SUCCESS,SUCCESS
910,5,39,Discounted,Home,1,305.762,SUCCESS,SUCCESS
911,5,12,Taxable,Electronics,2,1608.85,FAILED,FAILED
912,5,36,Discounted,Garden,2,79.948,FAILED,PARTIAL
915,5,4,Taxable,Sports,2,1148.85,FAILED,PARTIAL
916,5,37,Discounted,Office,2,253.172,FAILED,FAILED
930,5,37,Discounted,Office,3,253.172,FAILED,FAILED
931,5,12,Taxable,Electronics,3,1608.85,FAILED,FAILED
933,5,38,Discounted,Garden,1,412.965,FAILED,FAILED
937,5,33,Discounted,Office,5,94.162,FAILED,FAILED
939,5,35,Standard,Perishables,1,69,SUCCESS,PARTIAL
943,5,9,Taxable,Office,3,228.85,SUCCESS,PARTIAL
948,5,32,Discounted,Garden,4,64.4575,SUCCESS,PARTIAL
955,5,24,Discounted,Garden,2,341.147,FAILED,FAILED
959,5,31,Taxable,Sports,5,90.85,FAILED,FAILED
962,5,28,Taxable,Beauty,1,125.35,SUCCESS,SUCCESS
972,5,40,Taxable,Office,5,378.35,FAILED,FAILED
975,5,36,Discounted,Garden,5,79.948,FAILED,PARTIAL
991,5,19,Discounted,Automotive,3,168.222,SUCCESS,PARTIAL
994,5,37,Discounted,Office,2,253.172,FAILED,FAILED
995,5,8,Taxable,Home,3,2873.85,FAILED,FAILED
996,5,35,Standard,Perishables,3,69,FAILED,PARTIAL
998,5,39,Discounted,Home,4,305.762,FAILED,PARTIAL
1000,5,36,Discounted,Garden,2,79.948,FAILED,PARTIAL
1007,5,31,Taxable,Sports,3,90.85,FAILED,FAILED
1011,5,4,Taxable,Sports,4,1148.85,FAILED,FAILED
1014,5,29,Taxable,Automotive,5,113.85,FAILED,PARTIAL
1018,5,5,Taxable,Home,5,1378.85,FAILED,FAILED
1019,5,34,Discounted,Beauty,2,49.1625,SUCCESS,SUCCESS
1020,5,30,Taxable,Garden,3,205.85,FAILED,FAILED
1021,5,34,Discounted,Beauty,5,49.1625,SUCCESS,PARTIAL
1023,5,13,Taxable,Books,5,861.35,FAILED,FAILED
1025,5,22,Discounted,Beauty,5,191.268,SUCCESS,SUCCESS
1026,5,30,Taxable,Garden,5,205.85,FAILED,PARTIAL
1027,5,30,Taxable,Garden,5,205.85,FAILED,PARTIAL
1028,5,27,Taxable,Automotive,3,148.35,SUCCESS,SUCCESS
1029,5,14,Discounted,Sports,1,464.715,SUCCESS,SUCCESS
1031,5,24,Discounted,Garden,1,341.147,FAILED,FAILED
1032,5,22,Discounted,Beauty,2,191.268,SUCCESS,SUCCESS
1045,5,40,Taxable,Office,5,378.35,FAILED,PARTIAL
1050,5,8,Taxable,Home,2,2873.85,FAILED,FAILED
1051,5,15,Discounted,Office,5,292.272,SUCCESS,SUCCESS
1052,5,38,Discounted,Garden,2,412.965,FAILED,FAILED
1053,5,13,Taxable,Books,3,861.35,FAILED,PARTIAL
1055,5,37,Discounted,Office,1,253.172,FAILED,FAILED
1056,5,28,Taxable,Beauty,1,125.35,SUCCESS,PARTIAL
1057,5,8,Taxable,Home,5,2873.85,FAILED,FAILED
1058,5,34,Discounted,Beauty,5,49.1625,SUCCESS,PARTIAL
1060,5,9,Taxable,Office,1,228.85,SUCCESS,SUCCESS
1061,5,3,Taxable,Beauty,5,918.85,FAILED,FAILED
1062,5,31,Taxable,Sports,5,90.85,FAILED,PARTIAL
1065,5,30,Taxable,Garden,2,205.85,FAILED,FAILED
1067,5,18,Discounted,Garden,4,257.715,SUCCESS,PARTIAL
1068,5,21,Discounted,Books,5,412.965,SUCCESS,PARTIAL
1070,5,35,Standard,Perishables,2,69,FAILED,PARTIAL
1075,5,36,Discounted,Garden,2,79.948,FAILED,PARTIAL
1077,5,36,Discounted,Garden,5,79.948,FAILED,FAILED
1079,5,35,Standard,Perishables,4,69,FAILED,FAILED
1083,5,33,Discounted,Office,1,94.162,FAILED,FAILED
1084,5,40,Taxable,Office,2,378.35,FAILED,FAILED
1085,5,10,Taxable,Beauty,2,573.85,SUCCESS,SUCCESS
1086,5,28,Taxable,Beauty,5,125.35,SUCCESS,SUCCESS
1098,5,15,Discounted,Office,1,292.272,SUCCESS,SUCCESS
1101,5,21,Discounted,Books,1,412.965,SUCCESS,SUCCESS
1105,5,35,Standard,Perishables,4,69,FAILED,PARTIAL
1107,5,34,Discounted,Beauty,2,49.1625,SUCCESS,SUCCESS
1108,5,40,Taxable,Office,5,378.35,FAILED,PARTIAL
1111,5,27,Taxable,Automotive,4,148.35,SUCCESS,SUCCESS
1115,5,4,Taxable,Sports,1,1148.85,FAILED,FAILED
1116,5,2,Taxable,Electronics,5,1723.85,FAILED,FAILED
1124,5,9,Taxable,Office,4,228.85,SUCCESS,SUCCESS
1125,5,25,Discounted,Electronics,3,643.08,FAILED,FAILED
1127,5,18,Discounted,Garden,1,257.715,SUCCESS,SUCCESS
1128,5,39,Discounted,Home,2,305.762,FAILED,FAILED
1132,5,7,Taxable,Automotive,5,746.35,FAILED,FAILED
1141,5,9,Taxable,Office,4,228.85,SUCCESS,SUCCESS
1142,5,18,Discounted,Garden,5,257.715,SUCCESS,PARTIAL
1144,5,37,Discounted,Office,5,253.172,FAILED,PARTIAL
1148,5,37,Discounted,Office,4,253.172,FAILED,FAILED
1149,5,31,Taxable,Sports,1,90.85,FAILED,FAILED
1152,5,29,Taxable,Automotive,1,113.85,FAILED,FAILED
1154,5,38,Discounted,Garden,4,412.965,FAILED,FAILED
1157,5,5,Taxable,Home,3,1378.85,FAILED,FAILED
1161,5,19,Discounted,Automotive,2,168.222,SUCCESS,PARTIAL
1164,5,33,Discounted,Office,4,94.162,FAILED,FAILED
1166,5,31,Taxable,Sports,2,90.85,FAILED,PARTIAL
1170,5,36,Discounted,Garden,2,79.948,FAILED,FAILED
1171,5,5,Taxable,Home,3,1378.85,FAILED,FAILED
1173,5,31,Taxable,Sports,1,90.85,FAILED,PARTIAL
1177,5,30,Taxable,Garden,1,205.85,FAILED,FAILED
1180,5,34,Discounted,Beauty,3,49.1625,SUCCESS,PARTIAL
1183,5,40,Taxable,Office,2,378.35,FAILED,PARTIAL
1184,5,19,Discounted,Automotive,3,168.222,SUCCESS,PARTIAL
1185,5,29,Taxable,Automotive,5,113.85,FAILED,FAILED
1191,5,14,Discounted,Sports,1,464.715,SUCCESS,PARTIAL
1192,5,30,Taxable,Garden,1,205.85,FAILED,PARTIAL
1193,5,24,Discounted,Garden,1,341.147,FAILED,FAILED
1194,5,7,Taxable,Automotive,1,746.35,FAILED,FAILED
1196,5,31,Taxable,Sports,2,90.85,FAILED,FAILED
1198,5,38,Discounted,Garden,5,412.965,FAILED,FAILED
1202,5,33,Discounted,Office,3,94.162,FAILED,FAILED
1214,5,40,Taxable,Office,3,378.35,FAILED,FAILED
1223,5,33,Discounted,Office,2,94.162,FAILED,PARTIAL
1228,5,29,Taxable,Automotive,4,113.85,FAILED,FAILED
1231,5,21,Discounted,Books,1,412.965,FAILED,FAILED
1234,5,29,Taxable,Automotive,1,113.85,FAILED,PARTIAL
1236,5,10,Taxable,Beauty,1,573.85,SUCCESS,SUCCESS
1238,5,13,Taxable,Books,2,861.35,FAILED,FAILED
1239,5,28,Taxable,Beauty,3,125.35,SUCCESS,PARTIAL
1240,5,4,Taxable,Sports,3,1148.85,FAILED,FAILED
1242,5,29,Taxable,Automotive,2,113.85,FAILED,FAILED
1244,5,1,Taxable,Clothing,4,688.85,FAILED,FAILED
1246,5,33,Discounted,Office,3,94.162,FAILED,FAILED
1247,5,27,Taxable,Automotive,2,148.35,SUCCESS,SUCCESS
1249,5,29,Taxable,Automotive,4,113.85,FAILED,FAILED
1250,5,32,Discounted,Garden,4,64.4575,FAILED,FAILED
1252,5,17,Discounted,Toys,3,555.588,FAILED,FAILED
1254,5,3,Taxable,Beauty,1,918.85,FAILED,FAILED
1256,5,17,Discounted,Toys,5,555.588,FAILED,FAILED
1258,5,32,Discounted,Garden,1,64.4575,FAILED,PARTIAL
1260,5,23,Discounted,Garden,3,237.015,FAILED,FAILED
1261,5,31,Taxable,Sports,2,90.85,FAILED,FAILED
1263,5,39,Discounted,Home,1,305.762,FAILED,PARTIAL
1265,5,18,Discounted,Garden,5,257.715,SUCCESS,SUCCESS
1267,5,25,Discounted,Electronics,2,643.08,FAILED,FAILED
1268,5,35,Standard,Perishables,3,69,FAILED,FAILED
1270,5,40,Taxable,Office,4,378.35,FAILED,FAILED
1272,5,33,Discounted,Office,1,94.162,FAILED,FAILED
1274,5,40,Taxable,Office,1,378.35,FAILED,PARTIAL
1277,5,26,Discounted,Sports,3,205.965,SUCCESS,SUCCESS
1278,5,8,Taxable,Home,2,2873.85,FAILED,FAILED
1280,5,23,Discounted,Garden,5,237.015,FAILED,FAILED
1282,5,27,Taxable,Automotive,2,148.35,SUCCESS,SUCCESS
1284,5,38,Discounted,Garden,4,412.965,FAILED,FAILED
1285,5,5,Taxable,Home,2,1378.85,FAILED,FAILED
1286,5,15,Discounted,Office,2,292.272,FAILED,FAILED
1287,5,1,Taxable,Clothing,3,688.85,FAILED,FAILED
1288,5,30,Taxable,Garden,1,205.85,FAILED,FAILED
1289,5,40,Taxable,Office,3,378.35,FAILED,FAILED
1290,5,30,Taxable,Garden,3,205.85,FAILED,FAILED
1291,5,39,Discounted,Home,4,305.762,FAILED,PARTIAL
1292,5,25,Discounted,Electronics,2,643.08,FAILED,FAILED
1293,5,40,Taxable,Office,4,378.35,FAILED,PARTIAL
1294,5,37,Discounted,Office,1,253.172,FAILED,FAILED
1295,5,40,Taxable,Office,4,378.35,FAILED,PARTIAL
1296,5,10,Taxable,Beauty,2,573.85,SUCCESS,SUCCESS
1297,5,38,Discounted,Garden,4,412.965,FAILED,PARTIAL
1298,5,4,Taxable,Sports,3,1148.85,FAILED,FAILED
1299,5,33,Discounted,Office,5,94.162,FAILED,FAILED
1300,5,35,Standard,Perishables,1,69,FAILED,PARTIAL
