OrderID,WarehouseID,ProductID,ProductType,Category,Quantity,FinalPrice,ItemStatus,OrderStatus
163,1,30,Taxable,Garden,1,205.85,SUCCESS,SUCCESS
163,1,40,Taxable,Office,5,378.35,SUCCESS,SUCCESS
162,1,37,Discounted,Office,5,253.172,SUCCESS,SUCCESS
154,1,11,Taxable,Office,1,1033.85,SUCCESS,SUCCESS
154,1,23,Discounted,Garden,4,237.015,SUCCESS,SUCCESS
154,1,33,Discounted,Office,1,94.162,SUCCESS,SUCCESS
154,1,35,Standard,Perishables,3,69,SUCCESS,SUCCESS
156,1,16,Discounted,Office,1,154.215,SUCCESS,SUCCESS
156,1,34,Discounted,Beauty,3,49.1625,SUCCESS,SUCCESS
165,1,37,Discounted,Office,5,253.172,SUCCESS,SUCCESS
175,1,40,Taxable,Office,5,378.35,SUCCESS,SUCCESS
158,1,16,Discounted,Office,3,154.215,SUCCESS,SUCCESS
170,1,16,Discounted,Office,1,154.215,SUCCESS,SUCCESS
170,1,38,Discounted,Garden,4,412.965,SUCCESS,SUCCESS
170,1,40,Taxable,Office,3,378.35,SUCCESS,SUCCESS
174,1,28,Taxable,Beauty,1,125.35,SUCCESS,SUCCESS
174,1,30,Taxable,Garden,1,205.85,SUCCESS,SUCCESS
184,1,3,Taxable,Beauty,1,918.85,SUCCESS,SUCCESS
191,1,3,Taxable,Beauty,1,918.85,SUCCESS,SUCCESS
189,1,15,Discounted,Office,4,292.272,SUCCESS,SUCCESS
176,1,12,Taxable,Electronics,3,1608.85,SUCCESS,SUCCESS
176,1,28,Taxable,Beauty,5,125.35,SUCCESS,SUCCESS
176,1,34,Discounted,Beauty,2,49.1625,SUCCESS,SUCCESS
176,1,40,Taxable,Office,2,378.35,SUCCESS,SUCCESS
181,1,2,Taxable,Electronics,1,1723.85,SUCCESS,SUCCESS
177,1,16,Discounted,Office,5,154.215,SUCCESS,SUCCESS
179,1,23,Discounted,Garden,5,237.015,SUCCESS,SUCCESS
179,1,26,Discounted,Sports,3,205.965,SUCCESS,SUCCESS
179,1,33,Discounted,Office,5,94.162,SUCCESS,SUCCESS
187,1,5,Taxable,Home,2,1378.85,SUCCESS,SUCCESS
195,1,15,Discounted,Office,1,292.272,SUCCESS,SUCCESS
195,1,30,Taxable,Garden,3,205.85,SUCCESS,SUCCESS
195,1,33,Discounted,Office,5,94.162,SUCCESS,SUCCESS
195,1,37,Discounted,Office,3,253.172,SUCCESS,SUCCESS
181,1,13,Taxable,Books,4,861.35,SUCCESS,SUCCESS
185,1,12,Taxable,Electronics,5,1608.85,SUCCESS,SUCCESS
181,1,30,Taxable,Garden,4,205.85,SUCCESS,SUCCESS
181,1,40,Taxable,Office,4,378.35,SUCCESS,SUCCESS
191,1,7,Taxable,Automotive,1,746.35,SUCCESS,SUCCESS
185,1,29,Taxable,Automotive,3,113.85,SUCCESS,SUCCESS
187,1,29,Taxable,Automotive,5,113.85,SUCCESS,SUCCESS
187,1,31,Taxable,Sports,4,90.85,SUCCESS,SUCCESS
187,1,36,Discounted,Garden,4,79.948,SUCCESS,SUCCESS
194,1,35,Standard,Perishables,5,69,SUCCESS,SUCCESS
191,1,17,Discounted,Toys,1,555.588,SUCCESS,SUCCESS
191,1,38,Discounted,Garden,4,412.965,SUCCESS,SUCCESS
177,1,34,Discounted,Beauty,3,49.1625,SUCCESS,SUCCESS
197,1,5,Taxable,Home,5,1378.85,SUCCESS,SUCCESS
197,1,10,Taxable,Beauty,3,573.85,SUCCESS,SUCCESS
197,1,16,Discounted,Office,4,154.215,SUCCESS,SUCCESS
197,1,36,Discounted,Garden,2,79.948,SUCCESS,SUCCESS
219,1,4,Taxable,Sports,4,1148.85,SUCCESS,SUCCESS
219,1,35,Standard,Perishables,1,69,SUCCESS,SUCCESS
201,1,6,Taxable,Office,1,2643.85,SUCCESS,SUCCESS
203,1,15,Discounted,Office,5,292.272,SUCCESS,SUCCESS
214,1,8,Taxable,Home,5,2873.85,SUCCESS,SUCCESS
203,1,16,Discounted,Office,5,154.215,SUCCESS,SUCCESS
203,1,32,Discounted,Garden,1,64.4575,SUCCESS,SUCCESS
203,1,34,Discounted,Beauty,1,49.1625,SUCCESS,SUCCESS
199,1,29,Taxable,Automotive,5,113.85,SUCCESS,SUCCESS
214,1,33,Discounted,Office,4,94.162,SUCCESS,SUCCESS
201,1,8,Taxable,Home,2,2873.85,SUCCESS,SUCCESS
201,1,15,Discounted,Office,1,292.272,SUCCESS,SUCCESS
216,1,27,Taxable,Automotive,3,148.35,SUCCESS,SUCCESS
206,1,12,Taxable,Electronics,4,1608.85,SUCCESS,SUCCESS
206,1,21,Discounted,Books,3,412.965,SUCCESS,SUCCESS
206,1,23,Discounted,Garden,1,237.015,SUCCESS,SUCCESS
206,1,30,Taxable,Garden,5,205.85,SUCCESS,SUCCESS
209,1,1,Taxable,Clothing,3,688.85,SUCCESS,SUCCESS
217,1,28,Taxable,Beauty,1,125.35,SUCCESS,SUCCESS
209,1,2,Taxable,Electronics,3,1723.85,SUCCESS,SUCCESS
209,1,18,Discounted,Garden,2,257.715,SUCCESS,SUCCESS
209,1,28,Taxable,Beauty,2,125.35,SUCCESS,SUCCESS
219,1,38,Discounted,Garden,2,412.965,SUCCESS,SUCCESS
201,1,38,Discounted,Garden,4,412.965,SUCCESS,SUCCESS
217,1,32,Discounted,Garden,4,64.4575,SUCCESS,SUCCESS
217,1,36,Discounted,Garden,3,79.948,SUCCESS,SUCCESS
217,1,38,Discounted,Garden,4,412.965,SUCCESS,SUCCESS
240,1,30,Taxable,Garden,3,205.85,SUCCESS,SUCCESS
230,1,30,Taxable,Garden,5,205.85,SUCCESS,SUCCESS
242,1,7,Taxable,Automotive,1,746.35,SUCCESS,SUCCESS
245,1,2,Taxable,Electronics,4,1723.85,SUCCESS,SUCCESS
225,1,15,Discounted,Office,2,292.272,SUCCESS,SUCCESS
243,1,40,Taxable,Office,1,378.35,SUCCESS,SUCCESS
225,1,32,Discounted,Garden,1,64.4575,SUCCESS,SUCCESS
237,1,3,Taxable,Beauty,3,918.85,SUCCESS,SUCCESS
239,1,22,Discounted,Beauty,1,191.268,SUCCESS,SUCCESS
239,1,25,Discounted,Electronics,5,643.08,SUCCESS,SUCCESS
225,1,35,Standard,Perishables,2,69,SUCCESS,SUCCESS
225,1,38,Discounted,Garden,2,412.965,SUCCESS,SUCCESS
221,1,4,Taxable,Sports,3,1148.85,SUCCESS,SUCCESS
223,1,14,Discounted,Sports,2,464.715,SUCCESS,SUCCESS
227,1,30,Taxable,Garden,4,205.85,SUCCESS,SUCCESS
227,1,33,Discounted,Office,2,94.162,SUCCESS,SUCCESS
235,1,22,Discounted,Beauty,3,191.268,SUCCESS,SUCCESS
235,1,28,Taxable,Beauty,3,125.35,SUCCESS,SUCCESS
235,1,29,Taxable,Automotive,5,113.85,SUCCESS,SUCCESS
235,1,34,Discounted,Beauty,1,49.1625,SUCCESS,SUCCESS
229,1,33,Discounted,Office,4,94.162,SUCCESS,SUCCESS
263,1,13,Taxable,Books,3,861.35,SUCCESS,SUCCESS
261,1,32,Discounted,Garden,1,64.4575,SUCCESS,SUCCESS
264,1,24,Discounted,Garden,4,341.147,SUCCESS,SUCCESS
262,1,40,Taxable,Office,5,378.35,SUCCESS,SUCCESS
257,1,2,Taxable,Electronics,2,1723.85,SUCCESS,SUCCESS
257,1,36,Discounted,Garden,3,79.948,SUCCESS,SUCCESS
257,1,37,Discounted,Office,5,253.172,SUCCESS,SUCCESS
260,1,7,Taxable,Automotive,5,746.35,SUCCESS,SUCCESS
251,1,13,Taxable,Books,4,861.35,SUCCESS,SUCCESS
263,1,22,Discounted,Beauty,4,191.268,SUCCESS,SUCCESS
249,1,6,Taxable,Office,2,2643.85,SUCCESS,SUCCESS
249,1,14,Discounted,Sports,3,464.715,SUCCESS,SUCCESS
249,1,28,Taxable,Beauty,4,125.35,SUCCESS,SUCCESS
